date cotation,semaine,marche,stade,code produit,Prix,unit,Origine,Certification,produit,Commentaire
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230805,"4,22",le kg,France,Biologique,OIGNON rouge, France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230736,"2,4",le kg,U.E.,Biologique,ORANGE, U.E. Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230807,"3,97",le kg,France,Biologique,PANAIS, France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230808,"4,4",le kg,France,Biologique,PATATE DOUCE, France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230792,"6,16",le kg,France,Biologique,PINARD, France feuille Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230718,"4,42",le kg,France,Biologique,POIRE, toutes varietes France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57231045,"4,81",le kg,U.E.,Biologique,POIRE, toutes varietes U.E. Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230812,"4,82",le kg,France,Biologique,POIREAU, France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230813,"6,24",le kg,France,Biologique,POIVRON, France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230814,"6,01",le kg,U.E.,Biologique,POIVRON, U.E. Biologique moyen
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230737,"4,18",le kg,Corse,Biologique,POMELOS rose, Corse Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230738,"3,51",le kg,U.E.,Biologique,POMELOS rose, U.E. Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230720,"3,18",le kg,France,Biologique,POMME, autres varits France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230721,"3,26",le kg,France,Biologique,POMME Bicolore, France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230815,"2,14",le kg,France,Biologique,POMME DE TERRE, de conservation France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57231080,"6,33",le kg,France,Biologique,POMME DE TERRE primeur, France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230725,"3,69",le kg,France,Biologique,POMME Golden, France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230817,"1,98",la botte,France,Biologique,RADIS demi-long, France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230818,"3,23",le kg,France,Biologique,RADIS noir, France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230819,"2,1",la botte,France,Biologique,RADIS rouge, France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230836,"5,54",le kg,France,Biologique,TOMATE ronde, France Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230839,"5,16",le kg,U.E.,Biologique,TOMATE ronde.,TOMATE ronde U.E. grappe Biologique
13/05/2021,19,Bio magasins specialises (DRIVE),Detail,57230840,"3,74",le kg,France,Biologique,TOPINAMBOUR, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230748,"13,67",le kg,France,Biologique,AIL blanc sec, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230749,"9,29",le kg,U.E.,Biologique,AIL blanc sec, U.E. Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230699,"2,89",la piece,Inconnu,Biologique,ANANAS, Import Biologique vendu la piece
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57231018,"16,87",le kg,France,Biologique,ASPERGE blanche violette, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57231036,"21,02",le kg,France,Biologique,ASPERGE verte, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230753,"5,76",le kg,France,Biologique,AUBERGINE longue-violette, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230754,"3,76",le kg,U.E.,Biologique,AUBERGINE longue-violette, U.E. Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230745,"1,23",la piece,Inconnu,Biologique,AVOCAT Hass, Import Biologique vendu la piece
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230747,"1,71",la piece,U.E.,Biologique,AVOCAT Hass,AVOCAT Hass U.E. Biologique vendu la piece
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230701,"1,97",le kg,Inconnu,Biologique,BANANE, Import Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230755,"3,93",le kg,France,Biologique,BETTE, France Biologique vrac
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230756,"3,01",le kg,France,Biologique,BETTERAVE ROUGE ronde crue, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230758,"2,29",le kg,France,Biologique,CAROTTE, France lave Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230789,"8,04",le kg,France,Biologique,CHALOTE, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230763,"11,04",le kg,France,Biologique,CHAMPIGNON DE PARIS, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230767,"2,78",la piece,France,Biologique,CHOU blanc, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230769,"5,93",le kg,France,Biologique,CHOU Brocoli, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230779,"3,79",la piece,France,Biologique,CHOU FLEUR, France couronne Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230772,"3,29",la piece,France,Biologique,CHOU frise, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230732,"2,8",le kg,U.E.,Biologique,CITRON, U.E. Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230761,"4,08",le kg,France,Biologique,CLERI-BRANCHE, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230762,"3,62",le kg,France,Biologique,CLERI-RAVE, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230780,"2,07",la piece,France,Biologique,CONCOMBRE, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230783,"1,93",la piece,U.E.,Biologique,CONCOMBRE, U.E. Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230785,"3,48",le kg,France,Biologique,COURGE, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230787,"4,87",le kg,France,Biologique,COURGETTE verte, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230788,"2,91",le kg,U.E.,Biologique,COURGETTE verte, U.E. Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230790,"7,96",le kg,France,Biologique,ENDIVE, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230793,"4,79",le kg,France,Biologique,FENOUIL, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230794,"2,74",le kg,U.E.,Biologique,FENOUIL, U.E. Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57231056,"21,24",le kg,France,Biologique,FRAISE, standard France Biologique barq.250g
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230706,"5,52",le kg,France,Biologique,KIWI Hayward, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230870,"0,6",la piece,France,Biologique,KIWI Hayward,KIWI Hayward France Biologique vendu la piece
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230708,"5,07",le kg,U.E.,Biologique,KIWI Hayward, U.E. Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230871,"0,63",la piece,U.E.,Biologique,KIWI Hayward,KIWI Hayward U.E. Biologique vendu la piece
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230842,"1,59",le litre,France,Biologique,Lait bouteille UHT demi ecreme,Lait UHT Biologique demi crm France bouteille plastique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230843,"1,21",le litre,France,Biologique,Lait brique UHT demi ecreme,Lait UHT Biologique demi crm France brique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230825,"1,31",la piece,France,Biologique,LaitUE Batavia, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230828,"1,37",la piece,France,Biologique,LaitUE Feuille de chene, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230830,"1,36",la piece,France,Biologique,LaitUE pommee, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230797,"20,03",le kg,France,Biologique,MACHE, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230800,"3,43",le kg,France,Biologique,NAVET rond violet, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230713,"8,44",le kg,France,Biologique,NOIX, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230841,"2,4",la bote de 6,Inconnu,Biologique,OEUF, Biologique barq. de 6
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230803,"2,97",le kg,France,Biologique,OIGNON jaune, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230805,"3,85",le kg,France,Biologique,OIGNON rouge, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230736,"2,44",le kg,U.E.,Biologique,ORANGE, U.E. Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230807,"3,97",le kg,France,Biologique,PANAIS, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230808,"4,4",le kg,France,Biologique,PATATE DOUCE, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230792,"6,18",le kg,France,Biologique,PINARD, France feuille Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230718,"4,47",le kg,France,Biologique,POIRE, toutes varietes France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57231045,"4,74",le kg,U.E.,Biologique,POIRE, toutes varietes U.E. Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230812,"5,01",le kg,France,Biologique,POIREAU, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230813,"6,06",le kg,France,Biologique,POIVRON, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230814,"5,57",le kg,U.E.,Biologique,POIVRON, U.E. Biologique moyen
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230737,"4,14",le kg,Corse,Biologique,POMELOS rose, Corse Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230738,"3,65",le kg,U.E.,Biologique,POMELOS rose, U.E. Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230720,"3,58",le kg,France,Biologique,POMME, autres varits France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230721,"3,22",le kg,France,Biologique,POMME Bicolore, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230815,"2,17",le kg,France,Biologique,POMME DE TERRE, de conservation France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57231080,"5,45",le kg,France,Biologique,POMME DE TERRE primeur, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230725,"3,48",le kg,France,Biologique,POMME Golden, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230817,"1,97",la botte,France,Biologique,RADIS demi-long, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230818,"3,2",le kg,France,Biologique,RADIS noir, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230819,"2,06",la botte,France,Biologique,RADIS rouge, France Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230837,"4,97",le kg,France,Biologique,TOMATE ronde, France grappe Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230839,"5,24",le kg,U.E.,Biologique,TOMATE ronde.,TOMATE ronde U.E. grappe Biologique
20/05/2021,20,Bio magasins specialises (DRIVE),Detail,57230840,"3,78",le kg,France,Biologique,TOPINAMBOUR, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230748,"13,67",le kg,France,Biologique,AIL blanc sec, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230749,"9,29",le kg,U.E.,Biologique,AIL blanc sec, U.E. Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230699,"2,94",la piece,Inconnu,Biologique,ANANAS, Import Biologique vendu la piece
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57231018,"16,13",le kg,France,Biologique,ASPERGE blanche violette, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57231036,"20,61",le kg,France,Biologique,ASPERGE verte, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230753,"5,62",le kg,France,Biologique,AUBERGINE longue-violette, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230754,"4,27",le kg,U.E.,Biologique,AUBERGINE longue-violette, U.E. Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230745,"1,5",la piece,Inconnu,Biologique,AVOCAT Hass, Import Biologique vendu la piece
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230747,"1,69",la piece,U.E.,Biologique,AVOCAT Hass,AVOCAT Hass U.E. Biologique vendu la piece
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230701,"1,98",le kg,Inconnu,Biologique,BANANE, Import Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230755,"3,96",le kg,France,Biologique,BETTE, France Biologique vrac
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230756,"3,09",le kg,France,Biologique,BETTERAVE ROUGE ronde crue, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230757,"3,03",la botte,France,Biologique,CAROTTE, France avec fane Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230758,"2,31",le kg,France,Biologique,CAROTTE, France lave Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57231103,"18,58",le kg,France,Biologique,CERISE rouge, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230789,"7,82",le kg,France,Biologique,CHALOTE, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230763,"10,89",le kg,France,Biologique,CHAMPIGNON DE PARIS, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230767,"2,86",la piece,France,Biologique,CHOU blanc, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230769,"6,12",le kg,France,Biologique,CHOU Brocoli, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230779,"3,9",la piece,France,Biologique,CHOU FLEUR, France couronne Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230772,"3,15",la piece,France,Biologique,CHOU frise, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230732,"2,84",le kg,U.E.,Biologique,CITRON, U.E. Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230761,"4,03",le kg,France,Biologique,CLERI-BRANCHE, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230762,"3,65",le kg,France,Biologique,CLERI-RAVE, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230780,"1,91",la piece,France,Biologique,CONCOMBRE, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230783,"1,63",la piece,U.E.,Biologique,CONCOMBRE, U.E. Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230785,"3,74",le kg,France,Biologique,COURGE, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230787,"4,64",le kg,France,Biologique,COURGETTE verte, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230788,"3,26",le kg,U.E.,Biologique,COURGETTE verte, U.E. Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230790,"8,47",le kg,France,Biologique,ENDIVE, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230793,"4,49",le kg,France,Biologique,FENOUIL, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230794,"2,97",le kg,U.E.,Biologique,FENOUIL, U.E. Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57231056,"20,94",le kg,France,Biologique,FRAISE, standard France Biologique barq.250g
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230706,"5,31",le kg,France,Biologique,KIWI Hayward, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230870,"0,57",la piece,France,Biologique,KIWI Hayward,KIWI Hayward France Biologique vendu la piece
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230708,"5,27",le kg,U.E.,Biologique,KIWI Hayward, U.E. Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230871,"0,67",la piece,U.E.,Biologique,KIWI Hayward,KIWI Hayward U.E. Biologique vendu la piece
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230842,"1,53",le litre,France,Biologique,Lait bouteille UHT demi ecreme,Lait UHT Biologique demi crm France bouteille plastique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230843,"1,21",le litre,France,Biologique,Lait brique UHT demi ecreme,Lait UHT Biologique demi crm France brique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230825,"1,31",la piece,France,Biologique,LaitUE Batavia, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230828,"1,37",la piece,France,Biologique,LaitUE Feuille de chene, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230830,"1,39",la piece,France,Biologique,LaitUE pommee, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230797,"20,03",le kg,France,Biologique,MACHE, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230800,"3,59",le kg,France,Biologique,NAVET rond violet, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230713,"8,62",le kg,France,Biologique,NOIX, France Biologique
27/05/2021,21,Bio magasins specialises (DRIVE),Detail,57230841,"2,38",la bote de 6,Inconnu,Biologique,OEUF, Biologique barq. de 6
